Item ID,,Name,Number,Imported ID,Base Price,Created Date,Archived,Modifier,SKU,PLU
4E+17,306e767a-906e-41f9-adb2-55b867efd8c6,RET Barrachi O'Lillo Rosso 16,4E+17,,0,12/2/2019,No,No,,
4E+17,307e3520-05e7-41f3-b8b0-3f1c86d6dab3,TST Pisoni Brut 16,4E+17,,0,11/19/2022,No,No,,
4E+17,308bfec3-12f9-4bed-866a-8b733d1f68d2,GLS Fornaci Gavi,4E+17,,14,8/21/2023,No,No,,
4E+17,308ed4e8-c2e9-4ff1-bde4-b513f23dbdcf,RET Radio Coteau Chard,4E+17,,50,11/23/2020,No,No,,
4E+17,308f5bb7-35be-419c-b811-bfa8c60a4694,RET Small Lot Cab,4E+17,,70,1/26/2023,No,No,,
4E+17,30a3d20a-af47-4d62-a1a2-d5560ced1232,RET Iron & Sand Cab,4E+17,,28,5/20/2021,No,No,,
4E+17,30bb3d39-fc45-44e7-b64f-b01d0647db87,BTL Belle Glos LA Pinot MAG 16,4E+17,,130,12/14/2018,No,No,,
4E+17,30c03ad4-f197-49aa-bc97-eeab52ab5034,RET Krutz Magnolia Cabernet 14,4E+17,,25,7/27/2020,No,No,,
4E+17,30daf640-33a7-448c-868a-cd92ed095c9f,RET Corte Gardoni Bardolino le Fontane 18,4E+17,,0,3/6/2020,No,No,,
4E+17,30e8f452-e6c0-499f-8a55-3df55943ead1,RET Ridge Grenache Blanc,4E+17,,35,3/8/2024,No,No,,
4E+17,30f770c7-202a-4435-b25d-de8af3ad340d,RET Louis Jadot Marsannay 15,4E+17,,40,6/21/2019,No,No,,
4E+17,30fa2d1d-5b66-43d0-8563-90cb7d769ff0,RET Domaine Eden Chardonnay,4E+17,,40,10/1/2022,No,No,,
4E+17,310d58a9-4ed0-4b48-83a7-90ae1071bf9f,BTL Kennedy Estate Cabernet 11,4E+17,,205,3/1/2019,No,No,,
4E+17,310deb58-6721-487c-85a3-64b58c189b4b,Spaghetti 'La Storia' Vegetarian dinner for 4,4E+17,,45,5/24/2020,No,No,,
4E+17,31100743-2c27-4f96-b95d-4e855536d08b,GLS Florez Pope's Smoke,4E+17,,18,11/20/2019,No,No,,
4E+17,3127efc0-45a3-40dc-bb2f-4b87ba85ac61,Fontsainte Rose Gris de Gris 18 RET,4E+17,,0,4/3/2019,No,No,,
4E+17,3136d265-ef2d-4316-a0f5-c93886ef286d,RET Alfaro A Chardonnay 18,4E+17,,22,6/17/2020,No,No,,
4E+17,313b3615-e00b-40e8-9177-d09e5b17f692,Spag Bolognese ONLY for 4,4E+17,,25,5/1/2020,No,No,,
4E+17,313be668-7309-4762-b0f2-68faadd663b2,RET Thymiopolous 'Earth & Sky' Xinomavro,4E+17,,45,9/6/2022,No,No,,
4E+17,314529bc-67c9-40c9-ab8c-e46b08efd84f,RET Bergaglio Fornaci Gavi 17,4E+17,,24,1/4/2019,No,No,,
4E+17,314f0a90-013a-40c7-9c6e-65808991bb1c,BTL La Ca Nova Barbaresco 14,4E+17,,72,12/14/2018,No,No,,
4E+17,31563ace-7bd2-4d97-8a53-edd2f4228908,1/2 Caprese,4E+17,,9,9/29/2023,No,No,,
4E+17,315766a7-a15f-439f-8282-dc26734b84cc,GLS Verret Chablis,4E+17,,20,12/23/2022,No,No,,
4E+17,3175c7f9-f743-4351-8d4b-2c5989097c50,WC Terenzuola Fosso di Corsano,4E+17,,32,2/2/2024,No,No,,
4E+17,317842b3-6300-4e64-947f-1b31dc2cd2a5,BTL Ridge Montebello 15,4E+17,,265,12/14/2018,No,No,,
4E+17,3193ff7c-4a20-4ab9-8f1c-ded48a7ff3ad,"Deschutes, Fresh Squeezed IPA",4E+17,,8,12/27/2018,No,No,,
4E+17,319a4066-b428-4915-b9e0-3799ecfdf83a,TST Grgich Hills Zin,4E+17,,9,10/27/2022,No,No,,
4E+17,31c019b1-7367-4a28-9751-29a007f87708,RET Claude Jobard Rully,4E+17,,36,3/13/2024,No,No,,
4E+17,31ebdb28-a5f5-4e05-bf0a-86041d0c0e54,GLS pios branco 16,4E+17,,12,12/20/2018,No,No,,
4E+17,31f081a1-e32d-4582-b074-e790bb214198,BTL Kurt Angerer Gruner,4E+17,,56,3/8/2024,No,No,,
4E+17,32023785-3e48-4598-9243-163f4c101849,BTL Zorzettig Ribolla Gialla 17,4E+17,,44,12/13/2018,No,No,,
4E+17,3204841e-4f5b-46ec-a0f7-73c1109a60c6,RET Paul Laurent Champagne,4E+17,,40,4/10/2023,No,No,,
4E+17,3211a935-7b22-486d-b68b-3c2abfdb671e,BTL Casalone Alberici Lambrusco 19,4E+17,,44,3/4/2022,No,No,,
4E+17,32149109-3e15-4520-a3a0-701dead8f340,Roger Sancerre 6+,4E+17,,42.64,10/10/2023,No,No,,
4E+17,322daf13-9374-46ab-b386-6cc6a8771685,RET Poggio Croja Barbera 16,4E+17,,20,3/9/2020,No,No,,
4E+17,322f7142-d30c-42a2-ac61-07c3e81ff16b,BTL Hattingley Valley Classic Reserve Brut NV,4E+17,,61,9/11/2019,No,No,,
4E+17,3240aeb7-9f68-4432-9be8-4a240ca8e6bf,"HLF Chateau Haut-La Pereyre, Cuvee Meste-Jean Red Blend 18",4E+17,,8,9/19/2023,No,No,,
4E+17,324447a6-d0b2-45da-99fc-745ad0cae64a,GLS American Recordings Pinot,4E+17,,18,2/2/2024,No,No,,
4E+17,32444d50-c7de-411e-a64a-92f86f853156,BTL La Rioja Alta 904 Gran Reserva 11,4E+17,,102,10/21/2020,No,No,,
4E+17,32472182-d0e4-4e88-9da7-518383a1d69c,BTL pios branco 16,4E+17,,33,12/20/2018,No,No,,
4E+17,325b360c-69ed-4037-8b61-a10da1fc11ff,Marzano,4E+17,,15,8/8/2019,No,No,,
4E+17,325b9996-bfa7-47b6-804e-a102707a843f,RET Louis Latour Batard Montrachet 05,4E+17,,235,12/13/2018,No,No,,
4E+17,326bf5fa-9b35-48d3-897f-73788c0b118d,RET Artadi Vinas de Gain 15,4E+17,,20,9/11/2019,No,No,,
4E+17,326c948c-880b-4513-9f8e-6589d8bc923a,Sausage Provolone Frittata Full T,4E+17,,125,4/6/2024,No,No,,
4E+17,3283e54d-9ddc-4161-8f9d-36539a730110,BTL  Plouzeau Touraine,4E+17,,52,4/26/2024,No,No,,
4E+17,329bc9b2-1c80-42a9-9746-103eea9fd7af,"RET Michele Satta ""Piastraia"" Red 14",4E+17,,36,9/11/2019,No,No,,
4E+17,32a2bb91-e163-4454-9ed2-6bbb3842b351,Enoteca La Storia Menu,4E+17,,40,6/20/2019,No,No,,
4E+17,32ab13e5-f44d-4e8a-9ecf-79cd6b7623ea,Lateral Flight,4E+17,,15,4/18/2019,No,No,,
4E+17,32d2dbc7-51f8-4a6d-bc01-205ba816a86f,"Weihenstephaner, Hefewiezen",4E+17,,9,12/27/2018,No,No,,
4E+17,32d351d1-62a7-4261-a451-0290c53b59ad,RET Alban Viognier 16,4E+17,,30,12/13/2018,No,No,,
4E+17,32d619b3-d419-4f3b-b67e-ff10b8af5541,BTL Fornaci Gavi,4E+17,,44,2/11/2022,No,No,,
4E+17,32d6b50c-4012-449e-a16a-befb68c6ca29,RET Chateau Fontanes Rouge 17,4E+17,,22,2/8/2019,No,No,,
4E+17,32d98f08-da34-4f97-badb-4e0f899d6e86,BTL Lewelling Cabernet Sauvignon 13,4E+17,,115,12/14/2018,No,No,,
4E+17,32de1293-b23a-4932-8c14-051c9b563675,GLS Pied e Terre,4E+17,,18,3/10/2023,No,No,,
4E+17,32e02c36-978c-409c-943b-4a8f64d2a39d,BTL Silver Oak Alexander Valley Cab 14,4E+17,,112,12/14/2018,No,No,,
4E+17,32f41290-c45e-490d-b867-895ee6e58b70,TST August West SLH Pinot 14,4E+17,,9,12/20/2018,No,No,,
4E+17,32f9a263-1c47-4441-bce6-daf3fdd5c1b1,Lieu Dit Sauvignon Blanc 17,4E+17,,25,3/4/2019,No,No,,
4E+17,32fb0b95-847a-4c12-9ae7-ea22ddbea148,DD Tiramisu,4E+17,,10,3/21/2020,No,No,,
4E+17,32fdee20-e5fa-475d-a220-86a44d5ccd2a,BTL Pas de l'Escalette Ze Roze 18,4E+17,,43,5/24/2019,No,No,,
4E+17,330829b1-93ac-4074-abe5-8471e9a54a35,"GLS Poggio ""Bateaux"" Chardonnay 20",4E+17,,14,4/28/2022,No,No,,
4E+17,3314fc59-dafe-4886-abc4-c01ac8230cd2,WC Salem Chardonnay,4E+17,,32,2/7/2024,No,No,,
4E+17,332c391a-c19d-458d-a762-28dd302a5925,RET Quartz Reef Brut NV,4E+17,,32,5/14/2020,No,No,,
4E+17,3336d037-5f1b-4307-8d97-63a13926e10d,RET Parent Ladoix La Corvee Rouge 15,4E+17,,70,1/29/2019,No,No,,
4E+17,3340abbe-ba34-44dc-ab75-e277581ef6b5,Prosciutto,4E+17,,5,1/3/2019,No,No,,
4E+17,334ca950-83c9-47e0-8400-c578ad71a921,BTL Samuel Louis Smith Albatross Ridge Pinot Noir 16,4E+17,,75,12/14/2018,No,No,,
4E+17,334e21a8-31cd-4a41-bcc1-acfc22a576b9,"TST Tucker ""Teri's Blend"" Red 09",4E+17,,8,4/19/2022,No,No,,
4E+17,334f1de9-bd99-4ffe-a937-d74a7fcb0a63,GLS Scarpetta TImido Brut Rose NV,4E+17,,13,6/23/2020,No,No,,
4E+17,335b3ed0-3454-40e2-a13e-9224c76b95e1,RET Bishops Peak Elevation 14,4E+17,,28,12/14/2018,No,No,,
4E+17,335b77ac-d4b8-4c84-88c4-3e43d3c35fc1,RET Balgera Grumello Valtellina 04,4E+17,,40,9/21/2020,No,No,,
4E+17,335ca6e9-ca05-4bdf-8450-7eb67329846c,RET Brainchild Red 13,4E+17,,40,12/14/2018,No,No,,
4E+17,337aeed8-f624-43ae-b134-c6d371777b43,GLS Chateau Ducasse 21,4E+17,,14,6/17/2022,No,No,,
4E+17,33842897-85bc-4faf-a986-8b0ff91b4da9,RET Terredora Aglianico 2013,4E+17,,16,12/14/2018,No,No,,
4E+17,338cc76c-9654-466e-9adf-d7f95f4c1af5,BTL Sebastien Dampt Chablis 18,4E+17,,45,6/24/2020,No,No,,
4E+17,338d898a-6924-4d31-9016-1bd56279c9fd,"WC Los Vascos ""Le Dix de Los Vascos"" Red 15",4E+17,,72,5/26/2023,No,No,,
4E+17,33a8afb1-b911-4776-986a-d6b5bf5a000d,BTL Aquitania Cab 15,4E+17,,32,1/31/2019,No,No,,
4E+17,33a9eae6-2559-4069-af27-b42b849d9ee5,BTL Wither Hills Sauv Blanc,4E+17,,34,4/10/2021,No,No,,
4E+17,33c6789e-7e75-4a56-9240-c95fedb69509,RET Bedrock Ode to Lulu 18,4E+17,,22,3/15/2019,No,No,,
4E+17,33d90cf3-9bf8-4c8b-a3f1-27e97bc94a1a,Half Due Terre grillo,4E+17,,7,10/4/2022,No,No,,
4E+17,33dab8ca-7fa8-4899-af55-0a92b5fb139a,BTL Domaine Cavalier Val de Montferrand 20,4E+17,,48,7/11/2023,No,No,,
4E+17,33e33512-04eb-434d-9c7d-f25933bfdc6c,WC Kermit Lynch Côtes-du-Rhône 21,4E+17,,24,1/22/2024,No,No,,
4E+17,3408a2e1-8c75-429e-845b-94fa0f0a049f,RET Tajinaste Listan Negro 17,4E+17,,25,3/29/2019,No,No,,
4E+17,340aa87f-ea2e-41f1-9a6e-9ffdc2356153,RET Librandi Ciro Bianco 16,4E+17,,15,5/31/2019,No,No,,
4E+17,34108104-cecf-4f1f-80ea-085b0bbe5b61,RET Assuli Astolfo Grillo 15,4E+17,,28,12/13/2018,No,No,,
4E+17,34157aa6-8671-4043-b7fa-0dbf89941b8e,RET Altos las Hormigas,4E+17,,22,1/18/2024,No,No,,
4E+17,34159c04-a84e-4a0a-b134-5232f720d298,TST Domaine Grivot-Goisot Chablis,4E+17,,8,10/1/2022,No,No,,
4E+17,341a9821-f337-4ab9-84e5-57337439b005,Madson Ascona 6+,4E+17,,51,7/27/2023,No,No,,
4E+17,34226c02-f627-452d-9f50-0bcf84537559,RET Adega de Penalva Branco 19,4E+17,,25,6/23/2022,No,No,,
4E+17,3436a77c-9728-4e17-ab82-d26792861367,Colossal California,4E+17,,30,11/9/2022,No,No,,
4E+17,3438f109-b3d9-45be-82f8-b2945f651ae8,RET Platinetti Guido Nebbiolo 19,4E+17,,32,9/14/2022,No,No,,
4E+17,344ebafd-ece4-4038-8cb6-7a7a8d41546c,BTL Pato 3B Brut Rose NV,4E+17,,41,5/12/2020,No,No,,
4E+17,344f27fa-5aa0-4c36-9ad0-5c1b656fc663,BTL Small Lot Cab,4E+17,,100,1/26/2023,No,No,,
4E+17,345a48e9-e9d6-40a0-9c1c-fcb20684d9e6,RET Lady Lola PG Moscato,4E+17,,11,7/19/2019,No,No,,
4E+17,346f3973-444f-4062-adb6-68a1ca77b93c,Retail Nostrano,4E+17,,11,9/15/2023,No,No,,
4E+17,3475e4e7-0147-4bef-8e37-1adde3e97838,RET Annesanti Colle Fregiara,4E+17,,39,6/24/2021,No,No,,
4E+17,3484445e-2b15-4b4a-bed0-49d7aadb39b8,GLS Quinta da Raza,4E+17,,12,10/20/2022,No,No,,
4E+17,3487b49d-39b1-44e4-8119-01911b4df6c4,Half Dautel Riesling,4E+17,,6,11/18/2022,No,No,,
4E+17,348e0425-b457-487a-9caa-1f6fc3aa0993,Tesori Biancolilla,4E+17,,26,1/3/2019,No,No,,
4E+17,3492f6e2-ffa1-4385-995a-89dca5d06b41,RET Chateau Vaudieu CdP Blanc 14,4E+17,,60,12/13/2018,No,No,,
4E+17,3497c110-bffa-45a7-b18b-acdafc545d41,RET Ganevat De Toute Beaute NV,4E+17,,46,12/14/2018,No,No,,
4E+17,349f4724-8a34-497d-8b04-6a68566459cd,RET Olivier Merlin,4E+17,,28,10/4/2022,No,No,,
4E+17,34c4fdc0-24eb-4be6-8115-5b5dd0a8e8fe,BTL Mousse l'Extra Or BdN NV,4E+17,,95,11/27/2019,No,No,,
4E+17,34d37a3f-c6af-4076-bf63-a3d1f1f78307,RET J McClelland Cab Sauv 16,4E+17,,42,11/23/2020,No,No,,
4E+17,34d8a845-708f-4538-a33a-ef9bf3192467,BTL Riva Leone Barbera,4E+17,,56,1/20/2024,No,No,,
4E+17,34d9617f-dcfd-4fc8-ab6a-196c5b5a25a9,HLF Yves Jacques NV Champage,4E+17,,12.5,12/1/2023,No,No,,
4E+17,34dfb05c-896f-4f7c-95a5-0d07db1fb602,GLS Domaine Cavalier Val de Montferrand 20,4E+17,,12,7/11/2023,No,No,,
4E+17,34e1c4b3-b724-4311-acb3-795850e9f14a,BTL Trinchero Mario's Cabernet 14,4E+17,,67,9/11/2019,No,No,,
4E+17,350b3370-ebd2-4547-9e53-76b60fbf80dd,RET Pierre Yves Colin Morey Rully Cailloux 16,4E+17,,45,12/13/2018,No,No,,
4E+17,35125131-da6f-4b7d-a702-fcc62b7c6361,Alce Nero Wildflower Honey,4E+17,,11,1/3/2019,No,No,,
4E+17,3512824a-cf6b-40fb-8b71-8f854c74443d,BTL Crochet Coteaux Giennois 18,4E+17,,47,6/5/2020,No,No,,
4E+17,351a0472-74b7-41ff-97a3-ae50a961fafd,TST Domaine Eden Chardonnay,4E+17,,0,11/19/2022,No,No,,
4E+17,351e050e-8042-40cd-956a-786153eff750,RET l'Arco Rosso Veronese 17,4E+17,,34,12/14/2018,No,No,,
4E+17,352cd1d5-0e5f-4dac-b4d0-78c1c8d481cd,BTL Ledge Rolph 15,4E+17,,0,3/5/2019,No,No,,
4E+17,3540d822-d16d-4e2e-b781-8f8c025e8532,TST Casale Marchese Quatro,4E+17,,0,3/9/2024,No,No,,
4E+17,354c94ed-971f-4cbe-ab74-5b6cc5ee23ba,GLS Mount Eden Rose,4E+17,,16,3/29/2023,No,No,,
4E+17,355b3fae-f39f-4e22-8ad3-ea3e496fa4bc,Sanctum 'Bubamera' Regular,4E+17,,28,6/13/2023,No,No,,
4E+17,355be1ed-7133-4fd6-990a-4936bdc60651,BTL Preston Carignane 16,4E+17,,50,5/12/2020,No,No,,
4E+17,35837f7c-cafd-4943-9c18-7310cb54850d,TST Due Terre Frappato Rosso 20,4E+17,,0,9/19/2023,No,No,,
4E+17,35a5fbf7-d38c-4f4f-829b-95687dbc4777,GLS Ch. Coupe-Roses,4E+17,,12,8/29/2022,No,No,,
4E+17,35a79899-bdcc-4521-a63f-589028f01e4f,RET Sandhi Chard 16,4E+17,,25,4/10/2019,No,No,,
4E+17,35a9787a-0fd3-4ff6-a325-da5031fe14bd,WC Caven Inferno,4E+17,,65,2/27/2024,No,No,,
4E+17,35b04584-89b0-4098-8f16-6e66208c0676,GLS Domaine Laurent Cognard & Co Chardonney 19,4E+17,,22,7/11/2023,No,No,,
4E+17,35b2d387-0637-4869-ac54-af6757425d03,GLS Ragot Givry Teppes Chenevres 16,4E+17,,18,12/20/2018,No,No,,
4E+17,35bdb390-68d1-4e39-89c0-518588f15e32,ECH Tenuta Castellaro Nero Ossidiana 14,4E+17,,65,10/30/2019,No,No,,
4E+17,35c12bac-c0f0-475d-b503-b6ace20afaaf,TST Laderas de Cabama Rioja 13,4E+17,,6.5,10/25/2019,No,No,,
4E+17,35c8a13d-0382-417c-860a-b815a62d7031,RET Vigna Rada Alghero Cagnulari Arsenale 15,4E+17,,36,12/14/2018,No,No,,
4E+17,35cdf37a-7676-440d-9c57-4a49c0518213,RET Heitz Cellars Trailside Cabernet 12,4E+17,,145,12/14/2018,No,No,,
4E+17,35dd6130-78a1-4068-b1e8-42e6445b5d9c,RET Delta Chenin Blanc 18,4E+17,,0,1/6/2020,No,No,,
4E+17,35dfa351-e2b8-4643-b171-5a8d2a4d498a,RET Epoch Red,4E+17,,50,10/4/2022,No,No,,
4E+17,35e1200d-7c54-4524-9789-9aa22f97b97a,RET Twomey Sauvignon Blanc 17,4E+17,,21,9/12/2019,No,No,,
4E+17,35e1bbdb-9244-4581-93e1-e5288cad7e28,GLS Akilia Mencia Bierzo,4E+17,,15,3/9/2024,No,No,,
4E+17,35f02441-022f-434f-a601-6d20bd9438af,BTL American Recordings Pinot,4E+17,,72,2/2/2024,No,No,,
4E+17,3603f952-9440-46ed-b2c0-bd9b845891e6,WC Laird Phantom Ranch Pinot,4E+17,,40,5/9/2023,No,No,,
4E+17,3611af07-d91d-4ecd-b07f-210d4639200d,GLS Alfaro Rosellas Pinot 17,4E+17,,22,5/3/2019,No,No,,
4E+17,3618cf3e-e5ec-43f5-8ef2-f3e3b39090fc,RET Muros Antigos Alvarinho,4E+17,,18,9/22/2020,No,No,,
4E+17,3626fa16-7d0f-4711-8d08-43093210b444,RET GiaDomella Chardonnay 16,4E+17,,30,3/23/2020,No,No,,
4E+17,3631ea4a-765d-4b5a-9609-d80f780654bd,RET Donelan Moriah Red 13,4E+17,,49,1/25/2019,No,No,,
4E+17,3632c135-0fb2-481a-95ae-9976af22f788,BTL Tin Barn Pinot,4E+17,,66,10/29/2022,No,No,,
4E+17,363c586d-e24a-483c-8f5c-6ef7889408d7,RET Sidonio de Sousa Rose Brut Nature,4E+17,,20,2/6/2020,No,No,,
4E+17,363fd326-b222-438a-aff1-0310ff88237f,Tenuta di Castellaro Malvasia delle Lipari 500 ml 15,4E+17,,0,6/3/2019,No,No,,
4E+17,36498551-0b70-47a9-9816-6a22613045c5,BTL Failla Pinot Noir,4E+17,,68,3/26/2021,No,No,,
4E+17,364aa225-86c4-46bc-b07b-715305d0a9c1,GLS Il Colle Rose Extra Dry NV,4E+17,,12,6/22/2020,No,No,,
4E+17,36703ec2-4edb-4e16-b21e-a3547198e7c8,WC Mount Eden Chardonnay 19,4E+17,,70,11/10/2023,No,No,,
4E+17,3679440e-c70d-464c-95a8-0ce45dba68de,BTL Produttori Barbaresco 3 LITER 11,4E+17,,210,12/14/2018,No,No,,
4E+17,3694b744-b7d9-401d-b605-55322cab82d1,BTL Ganevat l'Ailleurs Blanc NV,4E+17,,65,12/13/2018,No,No,,
4E+17,3695fcce-9d80-499c-b5d1-18dc059c1c45,Half Assuli Syrah,4E+17,,6,10/6/2022,No,No,,
4E+17,36afa6f0-4f09-45b0-8555-306d55459f99,Renata,4E+17,,12,11/20/2018,No,No,,
4E+17,36b0e461-3605-4d4a-b7f3-310ecc928754,RET Zaca Mesa Syrah 14,4E+17,,19,4/10/2019,No,No,,
4E+17,36b33756-3dcb-4474-a673-61c53a7872b6,RET Big Basin Alfaro 16,4E+17,,54,3/6/2019,No,No,,
4E+17,36b4e3a4-99d3-4bbf-ab86-145b69c555b5,BTL GiaDomella Cabernet 04,4E+17,,65,4/15/2022,No,No,,
4E+17,36c5aa09-efc2-4fd8-884a-c8a9c99f5730,Ricchezza (Picollo),4E+17,,35,11/20/2018,No,No,,
4E+17,36d0f4f8-fa23-4fbe-8b53-44dc9914018c,WC Sandar and Hem Mendigo Ridge Pinot 21,4E+17,,80,8/3/2023,No,No,,
4E+17,36de6f48-e284-40aa-94b4-03df271cec18,RET Recaredo Cava,4E+17,,33,6/24/2021,No,No,,
4E+17,36e41a9d-2d5d-496e-8bf2-2045fb07598f,BTL Benjamin Romeo Predicador Blanco 14,4E+17,,52,12/13/2018,No,No,,
4E+17,3709f73a-f91f-43ad-864b-621920c66344,RET Littorai Wendling Pinot Noir 16,4E+17,,90,12/14/2018,No,No,,
4E+17,370c9b8a-484b-4169-83b3-b252bd28d425,GLS Louis Latour Grand Ardeche 13,4E+17,,12,12/20/2018,No,No,,
4E+17,37132ed3-c3d2-42c5-b849-daa2f0df65eb,BTL La Posta Bonarda 17,4E+17,,22,2/7/2020,No,No,,
4E+17,371f29ce-b36c-4116-a37d-d5f8d85e6f90,RET Farmhouse Red 16,4E+17,,15,12/14/2018,No,No,,
4E+17,3724f94d-3aa6-4c2e-8085-33cb4b870ba4,RET Hope Semillon 18,4E+17,,14,8/21/2020,No,No,,
4E+17,3727d1cd-7147-47bb-ab58-a1932599924a,RET Diva Pinot Noir 18,4E+17,,24,2/6/2021,No,No,,
4E+17,372da53d-f802-4bc4-81b4-04f3be708f2c,Bollicine Club 1 Month,4E+17,,75,12/9/2019,No,No,,
4E+17,372ed5ba-326f-499c-81c8-4f97242ffd26,BTL andré & michel quenard chignin 17,4E+17,,37,12/20/2018,No,No,,
4E+17,37307b68-ed33-4313-a61e-f8eec8553d66,BTL Bedrock Zinfandel,4E+17,,45,9/6/2022,No,No,,
4E+17,3735e757-07f2-4728-9ac1-58d7d8f25013,RET Billiot Brut Rose NV,4E+17,,72,3/7/2022,No,No,,
4E+17,3744ef0b-6152-4d6f-8576-8d55fd595c5e,BTL Ciu Ciu Gotico Rosso 15,4E+17,,35,2/21/2019,No,No,,
4E+17,3767a007-4b79-4870-9b73-837a352d9646,"BTL La Rioja Alta ""904"" Gran Reserva Rioja 04",4E+17,,100,12/14/2018,No,No,,
4E+17,37992262-6f4b-4cd6-bcbd-b87cd096aa56,RET Lapierre Morgon 18,4E+17,,42,6/7/2019,No,No,,
4E+17,37a885b3-7296-4193-b34b-13006116a4af,BTL Monte Real Rioja Gran Riserva 09,4E+17,,50,5/27/2021,No,No,,
4E+17,37bd2f95-0dcb-44f5-afd0-b353021f8f42,BTL Villaine 'La Fortune',4E+17,,95,10/4/2022,No,No,,
4E+17,37e31d59-67f1-4ec1-b529-d60b51013356,GLS Tin Barn Pickberry Vineyard Cabernet 19,4E+17,,20,7/28/2022,No,No,,
4E+17,37eb5ee1-8462-44df-88cd-7ebf6a49bf11,Gioia W/tom,4E+17,,15,12/4/2019,No,No,,
4E+17,381a80f2-fbc7-41d6-83f8-42cde62136fd,RET Zorzettig Friulano 17,4E+17,,24,12/13/2018,No,No,,
4E+17,381b69a7-1513-4fda-affe-dd931de74360,BTL Jean Luc Colombo Les Abeilles Cotes du Rhone 14,4E+17,,29,12/14/2018,No,No,,
4E+17,38277a9e-aa09-46e2-8070-1a7bf7937adf,RET Alma 4 BdB 14,4E+17,,25,7/20/2020,No,No,,
4E+17,382c7b68-0b7d-4855-99e1-cbdf9b99eefc,RET Perrin Vinsobres 17,4E+17,,18,6/24/2020,No,No,,
4E+17,38381ad2-4c8b-4844-9001-b9a655a8549c,BTL Lanson Gold Label 02,4E+17,,114,12/13/2018,No,No,,
4E+17,38393460-dfa8-4984-94e7-eb71b5d1495c,BTL Ferrari Perle 09,4E+17,,70,12/13/2018,No,No,,
4E+17,38428281-1e7b-4425-87d7-8e297e9e5b8c,RET Tsiakkas Xynisteri 18,4E+17,,20,5/11/2020,No,No,,
4E+17,3843d031-8580-443c-82b1-dc750f09b8ff,Minestrone,4E+17,,10,11/11/2020,No,No,,
4E+17,3844ae4c-0899-44b7-9bcc-904769eb7ba3,WC La Purisma 'Premium' Blend,4E+17,,36,5/26/2023,No,No,,
4E+17,38468737-ed75-485f-b300-0f32685ee19a,Half Abbazia di Novacella Pinot Grigio,4E+17,,8,2/21/2024,No,No,,
4E+17,384866d1-e60a-486c-8f85-a7048469d19a,TST Palazzo Vecchio Dogana Rosso 16,4E+17,,7.5,12/20/2018,No,No,,
4E+17,384b1cd7-2214-45b6-9aba-374ae85ab1cc,BTL Fenaroli Pecorino 16,4E+17,,41,12/13/2018,No,No,,
4E+17,385497fa-ad81-407b-9fff-e0e4752d6797,WC Alfaro Gruner,4E+17,,36,5/1/2023,No,No,,
4E+17,38582caf-51c9-4767-99ee-813f3a405445,BTL Radio Coteau Chard,4E+17,,70,6/24/2021,No,No,,
4E+17,385a350c-0848-4ed8-b37f-ba8610bda88c,BTL Turley Duarte Zinfandel 17,4E+17,,75,5/17/2019,No,No,,
4E+17,385b538e-9869-4551-8909-af6aa3a64cef,RET Vega Talosa 11 Pinos Bobal 17,4E+17,,12,2/7/2020,No,No,,
4E+17,385fd31c-60b5-433f-bd55-4a0b8b2453d1,BTL Ganevat Vieux Macvin Du Jura 05,4E+17,,80,12/13/2018,No,No,,
4E+17,38727f82-328b-4e41-99dd-85ab76d15cf6,l'Arco Flight,4E+17,,21,10/1/2019,No,No,,
4E+17,3875f88d-5b69-4c92-897d-757e984f3340,BTL Jean Marc Pillot Chass Montrachet Masures 17,4E+17,,110,10/30/2020,No,No,,
4E+17,389f5475-2032-4c92-baa7-5e2a95faacfa,RET AM/FM Chardonnay,4E+17,,19,10/4/2019,No,No,,
4E+17,38a7b927-01ec-4ea6-857a-59ca5cfcd66e,Calabrese Lo Riscaldo,4E+17,,17,9/12/2022,No,No,,
4E+17,38a7ff06-0066-45e3-8e36-69538c6a1079,TST Salvard Cheverny,4E+17,,0,1/17/2024,No,No,,
4E+17,38b51ba3-b506-46b7-a831-f631515c3ecf,TST Bergaglio Fornaci Gavi 17,4E+17,,7,12/20/2018,No,No,,
4E+17,38caa71f-75aa-42ea-a780-6498bfa86e7b,RET Produttori Rabaja MAG 11,4E+17,,175,12/14/2018,No,No,,
4E+17,38e74226-0fab-464c-a39b-e1aa1abf6a54,RET Massey Dacta Sauv Blanc 17,4E+17,,11,12/13/2018,No,No,,
4E+17,38f50050-4567-43d5-9ad1-8c3543d43fa9,Spring Mix SM,4E+17,,60,1/3/2019,No,No,,
4E+17,3901e9a7-1c60-4ba8-aa6e-e343f2214146,BTL Veuve Fourny Nature NV,4E+17,,72,12/13/2018,No,No,,
4E+17,3914a0a1-0c17-488e-aaa9-f112876c1018,Spring Rav.,4E+17,,21,2/13/2020,No,No,,
4E+17,391c3641-e0f4-407d-8504-d95b6f110424,TST Saxon Brown Chardonnay,4E+17,,0,11/19/2022,No,No,,
4E+17,391cea24-c0b7-4acc-b506-194016fd50e4,"BTL Talley ""Rosemary's"" Chardonnay 17",4E+17,,80,2/7/2020,No,No,,
4E+17,391f1b99-6812-4de5-ac77-e8198a0f95a2,BTL Villa Creek Cherry House 18,4E+17,,45,10/13/2020,No,No,,
