Item ID,GUID,Name,Number,Imported ID,Base Price,Created Date,Archived,Modifier,SKU,PLU
400000006076400842,a0fdcdf7-f396-446f-b013-5d1288fe5aa9,Le Farnete Carmignano 15 RET,400000006076400843,,20.00,7/27/2020,No,No,,
400000003250796895,a106a0b5-3ede-4ff9-a852-af24c39866ab,6/+,400000003250796896,,38.00,12/2/2019,No,Yes,,
400000000267955423,a10eaced-8eb2-42a6-ac7c-29b4101f4656,Weihenstephaner Dunkelweizen,400000000267955424,,9.00,1/3/2019,No,No,,
400000000953462562,a11c28de-8aee-4f16-aec7-e35a3e5018bd,RET Marea Albarino 16,400000000953462563,,16.00,4/17/2019,No,No,,
400000007551545842,a11ec132-b846-4047-9394-88897dfd6d27,RET Venosa Verbo Bianco 19,400000007551545843,,18.00,10/20/2020,No,No,,
400000001296896706,a129b367-d215-42bb-8964-9aeea3fff64f,WC Gilles Robin Crozes Hermitage 16,400000001296896707,,34.00,5/24/2019,Yes,No,,
400000007706832443,a12f86ba-b8e9-4446-b812-d866abb796a9,RET Graham beck Rose NV,400000007706832444,,22.00,10/29/2020,No,No,,
400000028864724741,a13435ed-95e4-47ef-badb-746f96929b33,TST Cotiere Pinot Noir,400000028864724742,,0.00,3/28/2023,No,No,,
400000025282591761,a13ff83a-4ef1-497e-af1e-05ffae3d1e2c,TST BelleBolle Sparkling Rose,400000025282591762,,0.00,11/19/2022,No,No,,
400000003629987127,a1464eaf-0cfd-433b-bafe-c7223c2a10bc,RET Bodegas Care Garnacha 17,400000003629987128,,0.00,1/6/2020,No,No,,
400000001029647805,a1464f74-afde-4f22-a01d-d259ed6ae406,Regular,400000001029647806,,20.00,4/26/2019,No,Yes,,
400000000192173437,a1551c54-878e-42d3-b5f2-d9976e336ecc,BTL Chartogne Taillet Cuvee St Anne Brut NV,400000000192173438,,74.00,12/13/2018,No,No,,
400000002973797664,a15b2d62-97da-40c2-ac79-a56268e3149a,6/+,400000002973797665,,26.00,11/4/2019,No,Yes,,
400000000186076286,a15eab4d-85de-49ed-a35b-38b377c5b072,BTL Agusti Torello Mata MAG 07,400000000186076287,,110.00,12/11/2018,No,No,,
400000000124437127,a1606e91-fba9-422c-ab5a-9203e86d680b,Tricolore,400000000124437128,,12.00,11/20/2018,No,No,,
400000000195822426,a1640348-f05d-4d60-ab52-931dddbd8289,BTL Saint Helena Sympa Estate Cab 13,400000000195822427,,165.00,12/14/2018,No,No,,
400000034313415574,a16a304b-5ad6-43bd-b562-12a7e71bb43e,Ricotta Salata Caprina,400000034313415575,,5.00,9/16/2023,No,No,,
400000000192419284,a1703735-0b95-4492-82d6-f86b9f6a61cb,BTL Szent Tamas Mad Furmint 15,400000000192419285,,35.00,12/13/2018,No,No,,
400000000192356798,a170be45-5e7d-46e0-b739-23d0810b42f8,RET Mancini Vermentino di Gallura 16,400000000192356799,,17.00,12/13/2018,No,No,,
400000034416540678,a17f878e-3f1d-4a32-ba7d-f9ad15589feb,BTL Soquel Vineyards ‘Trinity’ Red Blend 21,400000034416540679,,48.00,9/19/2023,No,No,,
400000000195734519,a18397a0-d861-493c-929c-0f7b6a55c622,BTL Lopez de Herredia MAG,400000000195734520,,135.00,12/14/2018,No,No,,
400000022422272821,a18d79aa-52fe-457e-a366-a600bb743746,BTL Chateau Ducasse 21,400000022422272822,,40.00,8/9/2022,No,No,,
400000000192146112,a196195b-ddbd-419f-be34-b14a8ad8379a,BTL Clos St Magdeleine Cassis Rose 15,400000000192146113,,60.00,12/13/2018,No,No,,
400000007051396015,a19ce4a0-31b2-4d56-841b-e514f0998089,RET Domaine Taille aux Loups Triple Zero brut,400000007051396016,,30.00,9/22/2020,No,No,,
400000000195200889,a1a06787-5915-4142-8ea9-33d6b355ea84,BTL Ferrando Carema Etichetta Bianco 13,400000000195200890,,150.00,12/14/2018,No,No,,
400000027214958202,a1a1c099-05dc-4664-a02d-41ff8c3b9863,RET Mount Eden Cab,400000027214958203,,110.00,2/1/2023,No,No,,
400000000601010157,a1ac3aa1-0014-43de-bcc2-a5329a987961,RET Alfred Gratien Rose,400000000601010158,,50.00,3/6/2019,No,No,,
400000003250876219,a1afe2ae-228b-469c-8ab6-25a028db8a98,6/+,400000003250876220,,38.00,12/2/2019,No,Yes,,
400000001995538065,a1b1048d-8f72-415a-8efc-2ab9f80e7330,Sale,400000001995538066,,25.60,8/2/2019,No,Yes,,
400000000192435633,a1b250b7-d343-4a17-8fad-76fa7d3bc9cb,BTL Twomey Sauvignon Blanc 17,400000000192435634,,43.00,12/13/2018,No,No,,
400000001564217304,a1b29d64-d8da-40da-baed-2f4319bcb000,GLS Guigal CdR Rose 16,400000001564217305,,10.00,6/21/2019,No,No,,
400000039381082844,a1b571e5-f4bd-4b15-a295-5ca7e37cf85b,TST Big Basin Pinot,400000039381082845,,0.00,3/8/2024,No,No,,
400000019535903407,a1c084a6-c242-4b6a-b4b7-51d81d2deb7a,"BTL E16 ""Doctor's Vineyard"" Pinot Noir 18",400000019535903408,,85.00,4/28/2022,No,No,,
400000001080626064,a1ce9f00-383c-4b69-bd64-c1d89960fc7c,RET Faire la Fete NV,400000001080626065,,12.00,5/2/2019,No,No,,
400000001468227038,a1d41292-a19d-4a64-b775-a70f621f3eff,Sale,400000001468227039,,27.86,6/11/2019,No,Yes,,
400000000195715975,a1d81d28-0f4e-4a37-be48-1849bf3c3053,RET Prieler Johanneshole Blaufrankisch 13,400000000195715976,,18.00,12/14/2018,No,No,,
400000013458595323,a1d8827f-d26f-4a7e-9550-a168fc467439,BTL Monteci Pinot Grigio 20,400000013458595324,,36.00,8/12/2021,No,No,,
400000039408463523,a1de9d20-f206-4859-bb34-74e60a8fb6d9,TST Monticello Chardonnay,400000039408463524,,0.00,3/9/2024,No,No,,
400000000769666935,a1e367e5-33e1-41da-bcba-a638e6d68eab,WC Alfaro Rosellas Pinot Noir 17,400000000769666936,,45.00,3/27/2019,Yes,No,,
400000000195253074,a1eae735-6048-46db-89cf-58407422dca8,WC Heitz Cellars Trailside Cabernet 12,400000000195253075,,145.00,12/14/2018,Yes,No,,
400000000667765880,a1f37050-0f1b-49ea-98b6-9be00f8ba039,RET Quinta Regueiro Alvarinho 16,400000000667765881,,22.00,3/15/2019,No,No,,
400000021244637749,a1f66afd-0081-4f0e-bcf5-12bd1c110571,"RET Cellars 33 ""Rist Vineyard"" Chardonnay 18",400000021244638900,,34.00,6/28/2022,No,No,,
400000000192238339,a20c7d46-62bd-46e3-96ab-35e5f6f3c308,BTL Caves Caloz Heida Paen 15,400000000192238340,,87.00,12/13/2018,No,No,,
400000002397969193,a22d6cc5-bc00-4168-84aa-5fc5cdbb6ca0,6/+,400000002397969194,,62.00,9/9/2019,No,Yes,,
400000033399221991,a255ba36-1883-4218-ba7b-395dc73eb990,GLS Et Cetera Cab,400000033399221992,,14.00,8/17/2023,No,No,,
400000002684672467,a25fb953-9050-41bb-9fe0-2df7a7ed52d3,WC,400000002684672468,,16.00,10/7/2019,No,Yes,,
400000000195833646,a2643cfa-b1fa-4be5-8c75-7b508aa699cc,WC Serafin Gevrey Chambertin Cazatiers 04,400000000195833647,,265.00,12/14/2018,Yes,No,,
400000000192343322,a270db93-17e2-4de1-b5ee-f32645b0cb03,WC Louis Latour Batard Montrachet 05,400000000192343323,,235.00,12/13/2018,Yes,No,,
400000001407263888,a28158a8-aa70-4442-98db-5ba2de4ac4ee,RET Dautel Spatburgunder 15,400000001407263889,,45.00,6/5/2019,No,No,,
400000002620023018,a285526a-ee6d-44ef-8a7a-84ea2b96794f,GLS l'Arco Arcum Valpolicella Ripasso 15,400000002620023019,,15.00,10/1/2019,No,No,,
400000033116908565,a28e3d36-6bee-44a9-942a-45456fc7dd6a,Sprite,400000033116908566,,4.00,8/8/2023,No,No,,
400000000436996676,a2a016dd-1a95-4449-8ab6-abb6d11b6042,BTL Jacquin Mondeuse 15,400000000436996677,,40.00,2/8/2019,No,No,,
400000000124827577,a2a7087b-a30a-4e7b-a4bf-be78cca5a0f7,No Cherry Tomatoes,400000000124827578,,0.00,11/20/2018,No,Yes,,
400000036577876555,a2aab00a-b894-435d-9669-f19de0ab417f,BTL Yves Jacques NV Champage,400000036577876556,,100.00,12/1/2023,No,No,,
400000000268464190,a2afe9e1-a651-42bc-a92f-e0a9c6b82f13,Parmiggiano Regiano- per lb.,400000000268464191,,16.00,1/3/2019,No,No,,
400000002397923605,a2b8c036-05b5-4d5d-9dd4-768cf9b4a7bd,RET Enrico Serafino Brut,400000002397923606,,0.00,9/9/2019,No,No,,
400000010137741661,a2ba11c2-509e-46ce-83f3-45222fbd252a,TST Casas del Toqui Cab,400000010137741662,,6.00,3/26/2021,No,No,,
400000002413078724,a2baff94-cc3d-4bf6-bb33-4b3950cbfb37,BTL The Withers In Hand Red 16,400000002413078725,,48.00,9/11/2019,No,No,,
400000000769842663,a2bddcd7-3837-47c9-9454-02fa4c8b1702,WC Domaine Gallety Blanc 15,400000000769842664,,23.00,3/27/2019,Yes,No,,
400000000194789351,a2cd6be1-b29a-44ea-ad13-39ff2be2c328,BTL Cappellano Barolo Rupestris 13,400000000194789352,,200.00,12/14/2018,No,No,,
400000002329824162,a2cf5282-2a54-4fd6-a5ed-0ded4358e620,BTL Littorai SC Pinot,400000002329824163,,97.00,9/2/2019,No,No,,
400000005661397341,a2d3740d-7dc6-4a85-a4b1-2a03a47dd0c6,RET Companion Rose CAN,400000005661397342,,10.00,7/1/2020,No,No,,
400000039384880229,a2d4d660-52a7-404e-9511-b306d8919c09,Half Zorzettig Ribolla Gialla,400000039384880230,,7.00,3/8/2024,No,No,,
400000000593197682,a2e6cca3-17de-4d6d-a2f7-530ce7f7384f,WC,400000000593197683,,16.00,3/4/2019,Yes,Yes,,
400000010060465446,a2e8ad9a-9940-48a1-9f9c-54c533928cdb,HH Mista,400000010060465447,,5.00,3/22/2021,No,No,,
400000000194815614,a2eebd35-c44e-4b33-919e-304993e81dc6,WC Comartin Cuvee Cassidy 14,400000000194815615,,40.00,12/14/2018,Yes,No,,
400000007551402666,a2f847d2-9c08-4ec4-9d5e-1804232041cf,RET Librandi Ciro Bianco 17,400000007551402667,,15.00,10/20/2020,No,No,,
400000000785013120,a2fb2c41-c372-40cb-948c-ea1070983d73,BTL Hild Elbling 16,400000000785013121,,33.00,3/29/2019,No,No,,
400000037896165315,a2fdebe2-40a0-4afa-b51a-299185d9f69e,WC Adega de Penalva,400000037896165316,,20.00,1/18/2024,No,No,,
400000000292159271,a313a2cb-8197-47dd-afa4-10e91e003e10,RET Wither Hills Sauvignon Blanc 16,400000000292159272,,14.00,1/9/2019,No,No,,
400000031356556500,a32265e1-1922-466c-9ad3-18a8e20c6c1c,BTL Chateau Marie Plaisance Bergerac Blanc 20,400000031356556501,,48.00,6/15/2023,No,No,,
400000027020155090,a323451b-b7c1-4497-a810-374c15ca754a,BTL Recoltant Cabernet Sauvignon,400000027020155091,,60.00,1/25/2023,No,No,,
400000006117565295,a32c25e3-16fc-4bb3-879b-7782af03b699,BTL Kistler SC Pinot Noir 18,400000006117565296,,107.00,7/30/2020,No,No,,
400000028560698711,a330dabf-a37f-4ca1-970b-3d6cae18dd1d,TST Orsianna Cab 17,400000028560698712,,0.00,3/18/2023,No,No,,
400000000415103379,a3311c18-71a2-43ee-bd3e-0e4e70233966,Regular Price,400000000415103380,,55.00,2/4/2019,No,Yes,,
400000000415106175,a334e1c5-713d-4430-a9fc-8f09f96436c3,Regular Price,400000000415106176,,18.00,2/4/2019,No,Yes,,
400000000217640911,a346c280-bc84-4a4b-aee4-921b93d426de,TST Lorenzo Cabernet Sauvignon 15,400000000217640912,,11.00,12/20/2018,No,No,,
400000002397908350,a35607d4-e2de-4602-9d46-15608d7fcb9c,Regular,400000002397908351,,35.00,9/9/2019,No,Yes,,
400000009049797514,a35c25e7-9de5-405f-be13-6a3bd9d22510,RET Aperture Cab,400000009049797515,,62.00,1/26/2021,No,No,,
400000019292228149,a35c6067-f640-47f4-b438-96d106468f1a,"BTL Tucker ""Teri's Blend"" Red 09",400000019292229750,,65.00,4/19/2022,No,No,,
400000023953043594,a36d5999-802a-4277-9cec-a6c4f4b90f49,RET Vineyard 29 Cab,400000023953043595,,66.00,10/4/2022,No,No,,
400000000195203620,a371e675-ec26-49ed-93c7-dcb145b82c57,BTL Ferrando Carema Etichetta Nera 13,400000000195203621,,175.00,12/14/2018,No,No,,
400000000192171248,a37a2d45-ae38-44ec-b1f7-1664ecf994b9,BTL Charles Heidsieck Brut Reserve NV,400000000192171249,,95.00,12/13/2018,No,No,,
400000000195157467,a37f73df-05f5-45c4-b715-3fe2e348afd3,BTL Diva Sonoma Pinot Noir 16,400000000195157468,,45.00,12/14/2018,No,No,,
400000008331760844,a389b17c-cd5e-4cb7-9292-5130b6a5b069,DD La Ca Nova Nebbiolo,400000008331760845,,37.00,12/8/2020,No,No,,
400000002329601831,a394b36c-f6c6-42d5-8e74-fac119e548c2,BTL Bargetto Pinot Noir 18,400000002329601832,,48.00,9/2/2019,No,No,,
400000026158338443,a396dfec-89e6-4e20-87b3-06bca188e28a,RET Couron Cotes de Rhone,400000026158338444,,25.00,12/23/2022,No,No,,
400000010470027024,a3aa8502-ecb0-47e2-9134-b6f73bb8ab32,BTL Domaine Eden Chardonnay 13,400000010470027025,,62.00,4/10/2021,No,No,,
400000018984728653,a3b70c19-ed7d-447b-a3ea-c9bd185e9824,Half Lanciola Colli Fiorentini,400000018984728654,,6.50,4/7/2022,No,No,,
400000028864626563,a3c3681b-8e3a-4c5e-abbf-2f323fbd04fb,TST Rebenhof Burgunder,400000028864626564,,0.00,3/28/2023,No,No,,
400000000192251734,a3c6c9ed-9ffd-46a1-9d4b-5b47e8f164ec,WC Chateau Ducasse Blanc 17,400000000192251735,,18.00,12/13/2018,Yes,No,,
400000000124847562,a3c6fd17-3bc8-46c8-a8c1-2bf49ad1768b,No Salame,400000000124847563,,0.00,11/20/2018,No,Yes,,
400000000361431730,a3cf367a-3ad5-4278-9f86-77e5337e0e5a,WC Domaine d'Orfeuilles Moelleux Vouvray,400000000361431731,,32.00,1/25/2019,Yes,No,,
400000000195830291,a3d528f8-374e-4c87-8f09-24c3dc2e1d3f,WC Santadi Terre Brune 11,400000000195830292,,65.00,12/14/2018,Yes,No,,
400000000292022385,a3d8d90c-1bd6-4cbe-abff-080756f9edfb,BTL Ferrari Brut,400000000292022386,,40.00,1/9/2019,No,No,,
400000031290855102,a3ea6dab-6356-4cb3-a142-3d1658239bee,Casale Marcheese 'Quattro',400000031290855103,,34.00,6/13/2023,No,No,,
400000002574102566,a3f4c8f5-c213-4348-b04d-7e092f00ffcc,Regular,400000002574102567,,20.00,9/27/2019,No,Yes,,
400000002425601249,a418233e-e5f7-4583-aeeb-7e70a5d7c443,RET Domaine Ragot Givry Rouge,400000002425601350,,35.00,9/12/2019,No,No,,
400000023411742404,a41bac4a-ed57-4270-ab85-b5da4a86a0e2,"GLS Terenzuola ""Vigne Basse"" Vermentino 21",400000023411742405,,14.00,9/14/2022,No,No,,
400000037170257712,a4257fa0-7709-473e-b12e-8ce083300add,DD Ginger's Carrot Cake Bite,400000037170257713,,4.50,12/21/2023,No,No,,
400000000195717163,a4327db0-047c-40d8-9ed5-5ecd233e96e5,RET Littorai Les Larmes Pinot Noir 14,400000000195717164,,90.00,12/14/2018,No,No,,
400000000267948494,a43970a6-b08e-4c2b-a28b-9453e57c1c25,Gorgonzola Dolce Latte,400000000267948495,,5.00,1/3/2019,No,No,,
400000036020934924,a43ccbc5-3cbb-4f44-bfe7-9d1958618723,RET Mount Eden Cab 18,400000036020934925,,110.00,11/11/2023,No,No,,
400000023996494059,a43e82ef-d651-4596-893b-ae5b6b521504,BTL Collemattoni Brunello,400000023996494060,,140.00,10/6/2022,No,No,,
400000000192333847,a44186d7-d3f6-4ce4-b393-41ca9320291e,RET Laird Red Hen Chardonnay 13,400000000192333848,,30.00,12/13/2018,No,No,,
400000001394044978,a445fcc8-d3de-4da6-9cda-5504cc0a3720,6+,400000001394044979,,40.00,6/3/2019,No,Yes,,
400000034416351900,a4526335-1822-427a-bc5c-166987491f05,HLF Tessier Pet Net Rose 22,400000034416351901,,9.50,9/19/2023,No,No,,
400000017574572324,a454ab5e-18e0-4f68-a2fd-e18864a41283,TST Fornaci Gavi,400000017574572325,,8.00,2/11/2022,No,No,,
400000000768608624,a456f5a1-ddbd-4e95-8477-a5ba6f2f4e20,Short rib tortelloni,400000000768608625,,22.00,3/27/2019,No,No,,
400000000910522084,a47ad56e-7da6-47cb-94a9-1b3aaac96c0f,RET Wrights Station Arena Pinot 16,400000000910522085,,39.00,4/12/2019,No,No,,
400000000769842661,a47be0cb-7133-4ce7-b915-0f2fec503525,BTL Domaine Gallety Blanc 15,400000000769842662,,38.00,3/27/2019,No,No,,
400000004016289798,a482b049-7741-446e-94fd-2fe5d17d29f2,RET Uvaggio Montagna Nera 15,400000004016289799,,22.00,2/7/2020,No,No,,
400000000124822165,a4880657-d7a6-4f2e-a794-829fc253889e,No Capers,400000000124822166,,0.00,11/20/2018,No,Yes,,
400000000192278552,a48e45d1-913a-45d7-9d08-fce7144cc226,BTL Roederer Cristal 06,400000000192278553,,240.00,12/13/2018,No,No,,
400000004397075026,a49ba0ce-db4a-4051-963d-0b559925c353,WC,400000004397075027,,16.00,3/2/2020,No,Yes,,
400000000587842387,a49eb2f2-1de8-44b4-a3c2-e2a61fe9875b,BTL Vina Robles Chardonnay 17,400000000587842388,,40.00,3/3/2019,No,No,,
400000000195652586,a4a3a927-9499-4b6b-aa1e-bf814b04ee7f,WC La Ca Nova Dolcetto 16,400000000195652587,,23.00,12/14/2018,Yes,No,,
400000000272584014,a4a924f2-8c49-46dd-ac5e-03001d2e1c6d,50/50 Arugula & Spring,400000000272584015,,0.00,1/4/2019,No,Yes,,
400000023953880955,a4b49dfe-6adb-4cff-ba00-0c1be60dd967,GLS Ch. Bellegrave Pauillac,400000023953880956,,33.00,10/4/2022,No,No,,
400000001995492353,a4b9d293-6972-448e-bf98-d77b0ac50cec,BTL Fonzone Fiano di Avellino,400000001995492354,,62.00,8/2/2019,No,No,,
400000000124827573,a4ba61e5-93f5-4a5b-8a90-68d9dced50b8,No EVOO,400000000124827574,,0.00,11/20/2018,No,Yes,,
400000003115107667,a4c63424-8d0d-4623-bed4-044ba2e64d73,RET Ch Puy Servain Merlot 18,400000003115107668,,12.00,11/18/2019,No,No,,
400000004671280172,a4cab4c4-9c5b-4fbc-afb3-18a0c6d80ccb,BTL Tyler SBC Pinot Noir 18,400000004671280173,,70.00,3/27/2020,No,No,,
400000000192271110,a4d08045-b317-4ee1-9487-cc71afc996df,BTL Egon Muller Kabinett Riesling 15,400000000192271111,,155.00,12/13/2018,No,No,,
400000004461027882,a4de0f72-4171-4880-85fe-ad1617ab762d,6/+,400000004461027883,,32.80,3/6/2020,No,Yes,,
400000000603261416,a4e4314c-b911-4e35-bebb-345191deb14f,Sale,400000000603261417,,46.00,3/6/2019,No,Yes,,
400000002783156929,a4eae123-1700-449c-95ee-95fc43c360c5,BTL Ramey Cab Sauv 14,400000002783156930,,90.00,10/17/2019,No,No,,
400000000192408693,a4f22baf-6b35-4ebf-95ce-732ac44676fb,WC Saraziniere Pavillon Macon 17,400000000192408694,,23.00,12/13/2018,Yes,No,,
400000002036232004,a4fa72f6-9b54-45af-b073-fd8d90f68799,Sale,400000002036232005,,30.00,8/5/2019,No,Yes,,
400000000192413627,a4fd962c-bb2d-42d8-8b3f-f87e4baefd50,WC Simonnet Febvre St Bris 15,400000000192413628,,15.00,12/13/2018,Yes,No,,
400000000877536132,a50ad7e1-5320-4523-8868-da0f56ab1709,6+,400000000877536133,,45.00,4/8/2019,No,Yes,,
400000000829228126,a50ba963-4bc4-45ae-ae0f-803ab964f1ca,6/+,400000000829228127,,13.12,4/3/2019,No,Yes,,
400000039411058321,a50c2aae-5843-40e7-b67f-693b78ee9c01,BTL Akilia Mencia Bierzo,400000039411058322,,60.00,3/9/2024,No,No,,
400000023873655197,a50f8c61-52d4-442f-a88c-063f0d415dbb,RET Saxon Brown Chardonnay,400000023873655198,,50.00,10/1/2022,No,No,,
400000001017047237,a510e6d1-e83a-4580-aed9-d39f1969657f,WC Daou Cab MAG 17,400000001017047238,,0.00,4/25/2019,Yes,No,,
400000000124422492,a5174948-fcd4-451c-82e5-dea5fef12447,Wildflower Honey,400000000124422493,,5.00,11/20/2018,No,No,,
400000011014718000,a517e545-5226-4929-8944-c4f50fc9c01e,TST Cleto Chiarli Lambrusco Grasparossa NV,400000011014718001,,6.50,5/5/2021,No,No,,
400000001088559578,a518f025-6a9c-4d53-8373-1445d83c0e30,Normal,400000001088559579,,18.00,5/3/2019,No,Yes,,
400000000194820133,a520af6f-0b96-4f4e-a38e-7b359b2ecc7b,RET CP Vini Sonetto Primitivo 13,400000000194820134,,75.00,12/14/2018,No,No,,
400000024343117647,a52756e6-4b0d-47a9-b26a-626e025372c2,Pickup Party WC,400000024343117648,,10.00,10/17/2022,No,No,,
400000019728876745,a52c2bbf-2445-4015-a849-e321864ea1c8,GLS Bishop's Peak Pinot Noir 21,400000019728876746,,14.00,5/5/2022,No,No,,
400000000595204974,a52ca403-f9bc-4bc1-abf0-8d85a638949f,RET Kopke Ruby Port,400000000595204975,,0.00,3/5/2019,No,No,,
400000000195162510,a53634e7-9faa-4372-bb4a-80b2f8762e29,WC Domaine de Saint Just Terres Rouges 16,400000000195162511,,27.00,12/14/2018,Yes,No,,
400000034299261471,a53c8d47-f81e-4b2f-9f01-de0b8c2177f6,Sonoma Rosso,400000034299261472,,6.00,9/15/2023,No,No,,
400000000192387885,a53eb2bb-d394-4b95-82ec-3affa3d02af5,BTL Prager Gruner Veltiner Achleiten Smaragd 16,400000000192387886,,100.00,12/13/2018,No,No,,
400000006717894517,a54137a9-ee88-4444-89c2-86799f79d020,TST Monteci Rondinella 18,400000006717894518,,6.00,9/3/2020,No,No,,
400000004641525594,a54d1fa1-9bb9-4754-9d76-1f78cb6e5351,Delta Chard,400000004641525595,,21.00,3/21/2020,No,No,,
400000002684608463,a55a3592-df0f-4fef-8178-8fb0103d1269,6/+,400000002684608464,,19.00,10/7/2019,No,Yes,,
400000000195829090,a5635814-f96b-4080-a690-f93af3919e28,WC Sans Liege The Offering GSM 14,400000000195829091,,30.00,12/14/2018,Yes,No,,
400000021244324883,a56b8627-ab41-4a3d-8e3b-a4b9e2f9d7ee,"TST Ch Maupague ""Sainte-Victoire"" Rose 20",400000021244324884,,7.50,6/28/2022,No,No,,
400000005138773310,a5704a45-3a85-4443-b6d2-d22d8df8fd97,Kathryn Kennedy Sauvingnon 18,400000005138773311,,33.00,5/24/2020,No,No,,
400000023951828032,a579d024-b51d-4973-b734-7132765d6215,BTL Borgo Paglianetto Verdicchio,400000023951828033,,56.00,10/4/2022,No,No,,
400000000195849783,a584a0ed-dd8d-4e36-ae36-5006f0b0d5fa,RET Tenuta di Biserno 10,400000000195849784,,130.00,12/14/2018,No,No,,
400000000192230615,a58bf439-6956-46ac-b4cb-12c69b839bc4,RET Lilbert Blanc de Blancs NV,400000000192230616,,62.00,12/13/2018,No,No,,
400000017558884159,a58f6f03-1e4c-41e6-a470-3db0a09d2cb8,BTL Laird Napa Cabernet 17,400000017558884160,,80.00,2/11/2022,No,No,,
400000000829063178,a5900ea4-c1f9-48c9-a246-598fb5d43780,6/+,400000000829063179,,16.40,4/3/2019,No,Yes,,
400000001214853642,a593ba1c-d234-4efc-aa41-020d32dc960b,WC Oro en Paz Semillon 16,400000001214853643,,0.00,5/16/2019,Yes,No,,
400000000217633311,a59a62b7-deec-40a1-9f1f-88e50eb6844b,GLS Diva Sonoma Pinot Noir 16,400000000217633312,,15.00,12/20/2018,No,No,,
400000027662198032,a59bead8-fe77-4f08-b9d7-940db0623f34,BTL Bedrock 'Accenti' Merlot,400000027662198033,,45.00,2/17/2023,No,No,,
400000000272054918,a5b02acf-8c2a-4ecc-9f16-5a6d449f29fd,GLS Terre Nere Guardiola Etna Rosso 14,400000000272054919,,20.00,1/4/2019,No,No,,
400000039544605413,a5b434cc-ec13-4a6a-8e5c-f28e00f5845e,BTL Chesebro Albarino,400000039544605414,,54.00,3/13/2024,No,No,,
400000035099385595,a5bda4a8-989a-4012-9dff-19d2d98abf12,RET Collemattoni Rosso,400000035099385596,,34.00,10/11/2023,No,No,,
400000035997495384,a5d153be-50e4-4128-b7f0-8212cb61b95e,Mount Eden Chardonnay 19,400000035997495385,,0.00,11/10/2023,No,No,,
400000039374637428,a5d8b9c6-d1de-48fb-baf7-d28bffdc3c15,BTL Duckhorn Sauv Blanc,400000039374637429,,60.00,3/8/2024,No,No,,
400000002397876942,a5d962ea-bd6f-4c2c-aee9-df44d64c3bfe,RET Morone Monaci Falanghina 18,400000002397876943,,22.00,9/9/2019,No,No,,
400000018086670925,a5dc414d-cd13-4cd6-a813-e08712d627d5,BTL Kistler Russian River Pinot 19,400000018086670926,,110.00,3/4/2022,No,No,,
400000000561483701,a5e4bb90-2e57-4c3d-963c-35c415761abc,BTL Bart Marsannay Rouge 15,400000000561483702,,49.00,2/28/2019,No,No,,
400000002550186168,a6000180-11f2-4e54-b36a-c9ffa132a014,Chicken,400000002550186169,,110.00,9/24/2019,No,No,,
400000005966946229,a60d4b9d-5e32-418b-b7ca-6ba1cb90f999,BTL Scherrer Zinfandel 14,400000005966946230,,45.00,7/20/2020,No,No,,
400000019468230650,a60df980-0a86-4f20-9339-3b8565d76ab5,BTL J. Bouchon Canto Sur 17,400000019468230651,,40.00,4/25/2022,No,No,,
400000000192255077,a615e235-825f-4a6a-a1bd-c6bbdd20fa02,WC Poggio Solilu Moscato d'Asti 17,400000000192255078,,21.00,12/13/2018,Yes,No,,
400000004515297020,a616d4f3-0f0d-410a-8536-24d9e19d2bec,Regular,400000004515297021,,21.00,3/9/2020,No,Yes,,
400000000192219130,a620d097-7542-4cc6-97c3-d3448661cbe0,BTL J Lassalle Brut Rose NV,400000000192219131,,100.00,12/13/2018,No,No,,
400000039337642374,a62c8908-a3a2-4b57-a83f-551ac6fa93b7,RET Bel-Air-Ouy,400000039337642375,,45.00,3/7/2024,No,No,,
400000037683550142,a635ed5b-8bea-4fab-9ad4-57595c3c1ff8,RET Lateral,400000037683550143,,40.00,1/9/2024,No,No,,
400000000194817534,a64e2ffd-ff78-44a1-b0a5-a1c295393036,RET CP Vini Elegia Primitivo 14,400000000194817535,,45.00,12/14/2018,No,No,,
400000000195818744,a671ff6c-1c3f-489b-bc92-c5c4aa7c3100,RET Rombauer Merlot 14,400000000195818745,,45.00,12/14/2018,No,No,,
400000019728876743,a67ea7cc-fa26-4c88-b071-0352ed732045,TST Bishop's Peak Pinot Noir 21,400000019728876744,,7.00,5/5/2022,No,No,,
400000000217598159,a684567b-8d90-487c-98b1-71fafa7252f8,WC NV cantina di santa croce lambrusco di salamino secco,400000000217598160,,18.00,12/20/2018,Yes,No,,
400000034694862400,a68d7355-7cc4-41b9-a4c0-1bf27357f4d7,TST Red Quartz,400000034694862401,,0.00,9/28/2023,No,No,,
400000001394139127,a69072c2-e10e-4f35-ace0-3d17e7966931,WC,400000001394139128,,53.00,6/3/2019,Yes,Yes,,
400000034297607429,a697aa85-2288-43a1-a3b8-48e9cac3bf58,Retail Duck Salami,400000034297607430,,14.00,9/15/2023,No,No,,
400000000268464174,a69be29d-bff6-4bf0-b116-ee81ea8fe63b,Rigoni di Asiago Granelloni Brut,400000000268464175,,9.00,1/3/2019,No,No,,
400000003630047999,a69e4022-ed56-4496-adc0-ec4c8b80bd9a,WC,400000003630048600,,40.00,1/6/2020,No,Yes,,
